/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
2345.5343511450383,2339.0476190476193,2289.225589225589,2338.519447929736,209.99999999999994,2298.7435415688115,
2345.8704453441296,2339.1139240506327,2289.2133492252683,2338.0159786950735,208.0508474576271,2298.940149625935,
2345.635528330781,2338.8755980861242,2286.860068259386,2337.2659176029965,209.71204188481676,2298.2783018867926,
2345.635528330781,2338.8755980861242,2286.860068259386,2337.2659176029965,209.71204188481676,2298.2783018867926,
2345.272867025365,2338.434022257552,2283.8337182448035,2336.9888475836433,207.92105263157896,2297.7906427221174,
2345.272867025365,2338.434022257552,2283.8337182448035,2336.9888475836433,207.92105263157896,2297.7906427221174,
2340.137614678899,2337.841091492777,2282.314923619271,2336.046511627907,206.94300518134722,2295.2510658455712,
2340.137614678899,2337.841091492777,2282.314923619271,2336.046511627907,206.94300518134722,2295.2510658455712,
2338.5505011565147,2337.3798076923076,2281.704410011919,2335.090909090909,203.5233160621762,2294.5473984319315,
2338.5505011565147,2337.3798076923076,2281.704410011919,2335.090909090909,203.5233160621762,2294.5473984319315,
2339.202786377709,2336.987951807229,2280.8523409363743,2335.7228915662654,201.25,2294.4642857142862,
2339.202786377709,2336.987951807229,2280.8523409363743,2335.7228915662654,201.25,2294.4642857142862,
2338.738390092879,2335.6164383561645,2276.196319018405,2336.038186157518,197.3783783783785,2293.2393693263257,
2338.738390092879,2335.6164383561645,2276.196319018405,2336.038186157518,197.3783783783785,2293.2393693263257,
2338.738390092879,2335.6164383561645,2276.196319018405,2336.038186157518,197.3783783783785,2293.2393693263257,
2338.7296669248644,2335.7258064516127,2271.6080402010048,2335.374554102259,194.81578947368425,2292.346449136276,
2338.7296669248644,2335.7258064516127,2271.6080402010048,2335.374554102259,194.81578947368425,2292.346449136276,
2338.9060092449918,2335.3036437246965,2274.255583126551,2335.56338028169,198.2731958762887,2292.913385826772,
2338.9060092449918,2335.3036437246965,2274.255583126551,2335.56338028169,198.2731958762887,2292.913385826772,
2340.1696222050887,2335.3130016051364,2272.53164556962,2335.5172413793102,200.0507614213198,2293.790149892934,
2340.1696222050887,2335.3130016051364,2272.53164556962,2335.5172413793102,200.0507614213198,2293.790149892934,
2340.356312935709,2335.1568785197105,2266.818181818182,2335.0344036697247,199.51030927835043,2292.780172413793,
2340.356312935709,2335.1568785197105,2266.818181818182,2335.0344036697247,199.51030927835043,2292.780172413793,
2341.2519440124415,2335.6741573033705,2271.6216216216217,2335.9589041095887,201.91176470588238,2294.5878136200718,
2341.2519440124415,2335.6741573033705,2271.6216216216217,2335.9589041095887,201.91176470588238,2294.5878136200718,
2341.2519440124415,2335.6741573033705,2271.6216216216217,2335.9589041095887,201.91176470588238,2294.5878136200718,
2340.4428904428905,2336.099919419823,2273.2736572890026,2337.6410835214447,202.14634146341464,2295.162059103908,
2340.4428904428905,2336.099919419823,2273.2736572890026,2337.6410835214447,202.14634146341464,2295.162059103908,
2341.2246489859594,2336.0353130016056,2267.8947368421054,2337.3453318335205,202.53623188405803,2294.4457744792917,
2341.2246489859594,2336.0353130016056,2267.8947368421054,2337.3453318335205,202.53623188405803,2294.4457744792917,
